tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_reunion,extra2_inscripcion,extra3_socios,lat,lon
Centro de jubilados,,,C DOC NAC JYP DE RESISTENCIA,CHACO,,,RESISTENCIA,"FRONDIZI 574, RESISTENCIA, CHACO, Argentina",FRONDIZI 574,3500,,LUN. A VIE. 8 A 11 HS.,1985-04-30,100,-27.4563869020408,-58.9907198387755
Centro de jubilados,,,CIRCULO DE LA TERCERA EDAD,CHACO,,,RESISTENCIA,"AV. SAN MARTIN 944, RESISTENCIA, CHACO, Argentina",AV. SAN MARTIN 944,3500,,MAR. Y JUE. 16.30/20.30 H,1984-04-30,280,-27.462447644898,-58.9906511428571
Centro de jubilados,,,ASOC JYP DE ENCOTEL,CHACO,,,RESISTENCIA,"AVDA. CHACO 39, RESISTENCIA, CHACO, Argentina",AVDA. CHACO 39,3500,,LUN. MIE. VIE. 17 A 19 HS,1986-06-06,120,-27.4643156714286,-58.9725107816327
Centro de jubilados,,,C JYP FERROVIARIOS LA FRATERNIDAD,CHACO,,,RESISTENCIA,"JOSE HERNANDEZ 229, RESISTENCIA, CHACO, Argentina",JOSE HERNANDEZ 229,3500,,LUN A VIE 8/11 HS.,1991-09-13,280,-27.4546254714286,-58.9783823
Centro de jubilados,,,C JYP NAC YAYATEN CATAG CAICAVOTAQUE COMPRENSION Y TERNURA,CHACO,,,RESISTENCIA," MZ 124 CASA 107 S/N, RESISTENCIA, CHACO, Argentina", MZ 124 CASA 107 S/N,3500,,LU A VI 8 A 12.,1992-04-02,400,,
Centro de jubilados,,,AUTENTICA FEDERACION DE CENTROS DE JYP NACIONALES DEL CHACO,CHACO,,,RESISTENCIA,"AV. 9 DE JULIO 155, RESISTENCIA, CHACO, Argentina",AV. 9 DE JULIO 155,3500,,LUN. A VIE. 8 A 12 HS.,1992-05-27,30,-27.4522315469388,-58.9850643
Centro de jubilados,,,ASOC C JYP NAC DE VILLA CENTENARIO,CHACO,,,RESISTENCIA,"AV SAN MARTIN  949, RESISTENCIA, CHACO, Argentina",AV SAN MARTIN  949,3500,,LU A VIE 7/11 HS,1993-03-15,400,-27.4626589081633,-58.9904716653061
Centro de jubilados,,,C JYP NAC RICARDO GUIRALDES,CHACO,,,RESISTENCIA,"QTA.3 MZ. 24 PAR.6 Bº S/N, RESISTENCIA, CHACO, Argentina",QTA.3 MZ. 24 PAR.6 Bº S/N,3500,,LUN. A VIE. 8 A 12 HS.,1993-03-15,350,,
Centro de jubilados,,,C JYP SANTA TERESA,CHACO,,,RESISTENCIA,"PC 40 UF. 13 Bº PCIAS UNI S/N, RESISTENCIA, CHACO, Argentina",PC 40 UF. 13 Bº PCIAS UNI S/N,3500,,LU.- VI. 9/12-16.30/20.30,1993-03-18,39,,
Centro de jubilados,,,C JYP NAC DEL Bø VILLA LIBERTAD,CHACO,,,VILLA LIBERTAD,"FORTIN ALVARADO  1345, VILLA LIBERTAD, CHACO, Argentina",FORTIN ALVARADO  1345,3500,,LU A VIE 8 A 11 HS,1994-05-30,273,-27.4760557938776,-58.9905577367347
Centro de jubilados,,,C JYP NAC DE VILLA CHICA,CHACO,,,RESISTENCIA,"LA RIOJA  2224, RESISTENCIA, CHACO, Argentina",LA RIOJA  2224,3500,,LUN A VIE DE 8 A 11 HS.,1994-06-02,361,-27.4285875183673,-59.0011571
Centro de jubilados,,,C JYP SAN MIGUEL,CHACO,,,RESISTENCIA,"ROLDAN  505, RESISTENCIA, CHACO, Argentina",ROLDAN  505,3500,,LUN MIE VIE DE 9 A 12 HS.,1995-04-17,360,-27.4564212020408,-59.0015249285714
Centro de jubilados,,,C JYP FERROVIARIOS DE LA UNION FERROVIARIA,CHACO,,,RESISTENCIA,"LISANDRO DE LA TORRE 384, RESISTENCIA, CHACO, Argentina",LISANDRO DE LA TORRE 384,3500,,SEMANAL,1995-04-17,270,-27.4627237857143,-58.9800796428571
Centro de jubilados,,,C JYP NAC SAN MARTIN,CHACO,,,RESISTENCIA,"LEON ZORRILLA 236, RESISTENCIA, CHACO, Argentina",LEON ZORRILLA 236,3500,,LUN. A VIE. 8 A 12 HS.,1995-11-22,290,-27.4428206163265,-58.9731263061225
Centro de jubilados,,,C JYP NAC DE VILLA PEGORARO,CHACO,,,RESISTENCIA,"JUJUY  1855, RESISTENCIA, CHACO, Argentina",JUJUY  1855,3500,,LU A VIE 8/12,1996-02-19,173,-27.441132,-59.0084706979592
Centro de jubilados,,,ASOC DE C JYP NAC AMOR Y TERNURA DE VILLA SAN MARTIN,CHACO,,,RESISTENCIA,"av velez sarfield 1015, RESISTENCIA, CHACO, Argentina",av velez sarfield 1015,3500,,LUN. A VIE. 7:30 A 10 HS.,1996-07-01,395,,
Centro de jubilados,,,C JYP NAC NUEVA ESPERANZA DE VILLA ELBA,CHACO,,,RESISTENCIA,"JUAN DOMINGO PERON 2993, RESISTENCIA, CHACO, Argentina",JUAN DOMINGO PERON 2993,3500,,LU A VIE 8/11 ,1996-07-01,125,-27.4279733142857,-59.0160804510204
Centro de jubilados,,,C JYP NACIONALES VILLA RIO NEGRO,CHACO,,,RESISTENCIA,"FORTIN CHILCAS  50, RESISTENCIA, CHACO, Argentina",FORTIN CHILCAS  50,3500,,LUN A VIE 8 A 12 HS.-,1998-03-25,150,-27.4320645333333,-58.9808715333333
Centro de jubilados,,,CENTRO DE JYP NAC BARRIO 17 DE OCTUBRE,CHACO,,,RESISTENCIA,"SEITOR  2445, RESISTENCIA, CHACO, Argentina",SEITOR  2445,3500,,LUN A VIE DE 9 A 11 HS.,1998-06-30,220,-27.481643822449,-58.9768809591837
Centro de jubilados,,,ASOC. CIVIL DE LAS ARTES Y ARTESANIAS DEL ADU. MAYOR DE LA PROV. DEL CHACO,CHACO,,,RESISTENCIA,"OBLIGADO 64, RESISTENCIA, CHACO, Argentina",OBLIGADO 64,3500,,LUN A VIE DE 8 A 12 HS.,2002-04-29,120,-27.4326225089431,-58.9645456951219
Centro de jubilados,,,ASOC. CIVIL CLUB DE JUB. PENS. Y RET. DE LA PROVINCIA DEL CHACO,CHACO,,,RESISTENCIA,"SAN ROQUE  250, RESISTENCIA, CHACO, Argentina",SAN ROQUE  250,3500,,MA Y JUE 8/11 16/20 ,2007-03-08,180,-27.4459365265306,-58.9968629489796
Centro de jubilados,,,CENTRO DE JUBILADOS RESISTENCIA - M. I. J. P.,CHACO,,,RESISTENCIA,"AMEGHINO 1299, RESISTENCIA, CHACO, Argentina",AMEGHINO 1299,3500,,S / DATO,2008-07-29,40,-27.4643682,-58.9785384
Centro de jubilados,,,"ASOC. CIVIL ""DESARROLLO INTEGRAL DE LAS PERSONAS EN LA COMUNIDAD""",CHACO,,,RESISTENCIA,"HONDURAS 1456, RESISTENCIA, CHACO, Argentina",HONDURAS 1456,3500,,LU A VIE 8/12 ,2008-12-01,27,-27.4842312020408,-58.9977101612245
Centro de jubilados,,,"CENTRO DE JYP NACIONALES ""INDEPENDENCIA""",CHACO,,,RESISTENCIA,"SIMON BOLIVAR 1526, RESISTENCIA, CHACO, Argentina",SIMON BOLIVAR 1526,3500,,LUN. A VIE.8 /12-16/20 HS,2009-07-03,40,-27.4728483166667,-58.9893406314815
Centro de jubilados,,,CENTRO DE JYP NACIONALES - LA LIGURIA,CHACO,,,RESISTENCIA,"ILDEFONSO PEREZ 331, RESISTENCIA, CHACO, Argentina",ILDEFONSO PEREZ 331,3500,,LUN. A VIE. 8 A 12 HS.,2009-11-03,50,-27.4763866,-58.9523569
Centro de jubilados,,,"ASOCIACION CIVIL CLUB DE ABUELOS ""TIEMPO DE VIVIR""",CHACO,,,RESISTENCIA,"MZNA. 134 CA.61 S/N, RESISTENCIA, CHACO, Argentina",MZNA. 134 CA.61 S/N,3500,,LU A VIE 8 A 11 HS,2009-11-04,165,,
Centro de jubilados,,,ASOCIACION CIVIL CENTRO DE JYP DE LA DIRECCION NACIONAL DE VIALIDAD,CHACO,,,RESISTENCIA,"POSADAS 143, RESISTENCIA, CHACO, Argentina",POSADAS 143,3500,,LUN A VIER 8 A 11:30HS.,2010-02-01,30,-27.4452013142857,-58.9905645428571
Centro de jubilados,,,"ASOCIACION CIVIL CTRO. DE JYP NACIONALES ""LAS CUATRO VILLAS""",CHACO,,,RESISTENCIA,"PJE. WILDE 1580, RESISTENCIA, CHACO, Argentina",PJE. WILDE 1580,3500,,LUN. A VIE. 8 A 12 HS.,2010-04-29,30,,
Centro de jubilados,,,CTRO. DE JYP O RETIRADOS NAC. Y/O PROV. BARRIO MARIANO MORENO,CHACO,,,RESISTENCIA,"PJE. FRANKLIN 3245, RESISTENCIA, CHACO, Argentina",PJE. FRANKLIN 3245,3500,,S/ DATO,2012-06-18,60,,
Centro de jubilados,,,CENTRO DE JYP NAC. EL REENCUENTRO,CHACO,,,RESISTENCIA,"AV. ITALIA 1330, RESISTENCIA, CHACO, Argentina",AV. ITALIA 1330,3500,,S/ DATO,2012-10-01,20,-27.4444419625,-58.9701600375
Centro de jubilados,,,ASOC. CIVIL CTRO. DE JYP NACIONALES CRISTO REY,CHACO,,,RESISTENCIA,"RUTA NAC. 11 KM.1008 S/N, RESISTENCIA, CHACO, Argentina",RUTA NAC. 11 KM.1008 S/N,3500,,S/ DATO,2012-10-25,26,,
Centro de jubilados,,,ASOC. CIVIL CTRO. DEL ADULTO MAYOR UNIDOS,CHACO,,,RESISTENCIA,"AV MARCONI 1960, RESISTENCIA, CHACO, Argentina",AV MARCONI 1960,3500,,S/D,2012-11-29,40,-27.44828700625,-59.0182711625
Centro de jubilados,,,"ASOC. DE VETERANOS DE GUERRA ""2 DE ABRIL""",CHACO,,,RESISTENCIA,"AV. ALBERDI 2100, RESISTENCIA, CHACO, Argentina",AV. ALBERDI 2100,3500,,LUN. A VIE. 8 A 12 HS.,1995-10-02,130,-27.4680075,-59.005576
Centro de jubilados,,,CTRO. DE EX SOLDADOS COMBATIENTES EN MALVINAS,CHACO,,,RESISTENCIA,"DONOVAN 970, RESISTENCIA, CHACO, Argentina",DONOVAN 970,3500,,S / DATO,2004-07-22,180,-27.4555645285714,-58.9985560857143
Centro de jubilados,,,ASOC. CIVIL CONSEJO PROV. VET. DE GUERRA Y FLIARES. DE CAIDOS EN MALVINAS,CHACO,,,RESISTENCIA,"SAN LORENZO 234, RESISTENCIA, CHACO, Argentina",SAN LORENZO 234,3500,,LU A VIE 8/11,2007-12-05,66,-27.4583915818182,-58.9825601818182
Centro de jubilados,,,ASOCIACION DE VETERANOS DE GUERRA SOLDADO ADOLFO VICTOR VALLEJOS,CHACO,,,RESISTENCIA,"AV. URQUIZA 1568, RESISTENCIA, CHACO, Argentina",AV. URQUIZA 1568,3500,,S/ DATO,2009-12-21,20,-27.482732655102,-58.9790314387755
Centro de jubilados,,,C JYP NAC DE PUERTO VICENTINI,CHACO,,,FONTANA,"PTO VICENTINI S/N, FONTANA, CHACO, Argentina",PTO VICENTINI S/N,3514,,LUN A VIE  8 A 12 HS,1999-05-11,143,,
Centro de jubilados,,,C JYP SAMUHU CHACO,CHACO,,,SAMUHU,"PLANTA URBANA S/N, SAMUHU, CHACO, Argentina",PLANTA URBANA S/N,3543,,LUN A CIE 7 A 12:30,1984-07-31,120,,
Centro de jubilados,,,C JYP NAC BARRIO VILLA DEL CARMEN,CHACO,,,VILLA BERTHET,"PEREZ BERNARDO  543, VILLA BERTHET, CHACO, Argentina",PEREZ BERNARDO  543,3536,,LUN. A VIE.  8 A 12 HS.,1993-07-08,170,,
Centro de jubilados,,,C JYP DE VILLA BERTHET,CHACO,,,VILLA BERTHET,"9 DE JULIO Y LAS HERAS S/N, VILLA BERTHET, CHACO, Argentina",9 DE JULIO Y LAS HERAS S/N,3545,,LUN. A VIE. 8 A 11 HS.,1986-05-13,245,,
Centro de jubilados,,,"COMISION DE VETERANOS DE GUERRA ""HEROES DE MALVINAS""",CHACO,,,VILLA BERTHET,"SARMIENTO PC.19 - MZNA.72 S/N, VILLA BERTHET, CHACO, Argentina",SARMIENTO PC.19 - MZNA.72 S/N,3545,,LUN. A VIE. 8 A 12 HS.,2009-03-16,30,,
Centro de jubilados,,,C JYP NAC DE CAPITAN SOLARI,CHACO,,,CPTAN SOLARI,"PLANTA URBANA  S/N, CPTAN SOLARI, CHACO, Argentina",PLANTA URBANA  S/N,3515,,SEMANAL,1993-06-30,120,,
Centro de jubilados,,,C JPR NAC Y PROV DE COLONIA ELISA,CHACO,,,COLONIA ELISA,"JUSTONOJO 55, COLONIA ELISA, CHACO, Argentina",JUSTONOJO 55,3515,,LUN. A VIE.  8 A 12 HS.,1992-04-02,77,,
Centro de jubilados,,,C JYP NAC DE COLONIAS UNIDAS,CHACO,,,COLONIAS UNIDAS,"ANTONIO MENA S/N, COLONIAS UNIDAS, CHACO, Argentina",ANTONIO MENA S/N,3515,,LUN. A VIE. 8 A 11 HS.,1993-11-03,73,,
Centro de jubilados,,,C JYP NAC DE LAS GARCITAS,CHACO,,,LAS GARCITAS,"AV RIVADAVIA S/N, LAS GARCITAS, CHACO, Argentina",AV RIVADAVIA S/N,3515,,SEMANAL,1993-06-09,180,,
Centro de jubilados,,,"ASOCIACION CIVIL CENTRO DE JYP NACIONALES ""AMANECER""",CHACO,,,COTE LAY,"PLANTA URBANA S/N, COTE LAY, CHACO, Argentina",PLANTA URBANA S/N,3513,,LUN. A VIE. 8 A 11 HS.,2009-06-29,34,,
Centro de jubilados,,,"ASOC.CIVIL CENTRO DE JYP ""12 DE OCTUBRE DE CHARADAI""",CHACO,,,CHARADAI,"PLANTA URBANA  S/Nº, CHARADAI, CHACO, Argentina",PLANTA URBANA  S/Nº,3513,,LUN A VIE 8 A 12 HS.-,1996-02-20,170,,
Centro de jubilados,,,C JYP NAC DE MACHAGAY,CHACO,,,MACHAGAI,"AV. BELGRANO S/N, MACHAGAI, CHACO, Argentina",AV. BELGRANO S/N,3534,,LUN. A VIE. 8 A 11 HS.,1987-03-26,262,,
Centro de jubilados,,,"ASOCIACION CIVIL CTRO.DE JYP ""ABUELOS FELICES"" DE MACHAGAI",CHACO,,,MACHAGAI,"RUTA 16 KM. 137 S/N, MACHAGAI, CHACO, Argentina",RUTA 16 KM. 137 S/N,3534,,LUN. A VIE. 8 A 11 HS.,2009-04-20,20,,
Centro de jubilados,,,CTRO. EX CONSC. COMB. I.MALVINAS ENTRE RIOS,ENTRE RIOS,,,SAN SALVADOR,"25 DE MAYO 436, SAN SALVADOR, ENTRE RIOS, Argentina",25 DE MAYO 436,3218,,LU A VI DE 8 A 13HS,1995-09-26,79,,
Centro de jubilados,,,C JYP DE ALDEA BRASILERA,ENTRE RIOS,,,ALDEA BRASILERA,"AV PTE NICOLAS AVELLANEDA 1483, ALDEA BRASILERA, ENTRE RIOS, Argentina",AV PTE NICOLAS AVELLANEDA 1483,3101,,LU A JU 9 A 11 ,1991-03-14,150,,
Centro de jubilados,,,CENTRO DE JYP NACIONALES Y PROVINCIALES DE ALDEA PROTESTANTE,ENTRE RIOS,,,ALDEA PROTESTANTE,"PUBLICA  S/N, ALDEA PROTESTANTE, ENTRE RIOS, Argentina",PUBLICA  S/N,3101,,MAR MIE Y VIE,2008-03-25,80,,
Centro de jubilados,,,CENTRO DE JYP. NACIONALES DE DIAMANTE,ENTRE RIOS,,,DIAMANTE,"JOSE HERNANDEZ Y BROWN S/N, DIAMANTE, ENTRE RIOS, Argentina",JOSE HERNANDEZ Y BROWN S/N,3105,,LUN. A VIE.  8 A 11 HS.,1984-04-30,650,,
Centro de jubilados,,,CENTRO DE JYP NAC PROV Y MUNIC DE PUEBLO NUEVO COLONIA GRAL ALVEAR,ENTRE RIOS,,,GENERAL ALVEAR,"MZNA. 261 P. N. D.SOLAR B S/N, GENERAL ALVEAR, ENTRE RIOS, Argentina",MZNA. 261 P. N. D.SOLAR B S/N,3101,,S/ DATO,2011-09-19,45,,
Centro de jubilados,,,C JYP NAC DE GENERAL RAMIREZ,ENTRE RIOS,,,GENERAL RAMIREZ,"SAN MARTIN 838, GENERAL RAMIREZ, ENTRE RIOS, Argentina",SAN MARTIN 838,3164,,LUN. A VIE. 8 A 11  HS.,1984-04-11,760,,
Centro de jubilados,,,C JYP FERROVIARIOS Y DEMAS LEYES PREVISIONALES,ENTRE RIOS,,,STROBEL,"PARANA Y ROSARIO DEL TALA S/Nº, STROBEL, ENTRE RIOS, Argentina",PARANA Y ROSARIO DEL TALA S/Nº,3101,,LU A SAB 8/12 15/20,1995-05-04,250,,
Centro de jubilados,,,C JYP NAC DE VILLA VALLE MARIA,ENTRE RIOS,,,VALLE MARIA,"HERMANO FCO. BORJAS 237, VALLE MARIA, ENTRE RIOS, Argentina",HERMANO FCO. BORJAS 237,3101,,LU A VIE 8/11 HS,1991-12-04,300,,
Centro de jubilados,,,C JYP NAC LIBERTADOR SAN MARTIN,ENTRE RIOS,,,LIB .SAN MARTIN,"PASTEUR 596, LIB .SAN MARTIN, ENTRE RIOS, Argentina",PASTEUR 596,3103,,LU A VI 8/30 A 11 HS,1991-04-22,800,,
Centro de jubilados,,,C DE JYP NAC DE GRAL GALARZA,ENTRE RIOS,,,GENERAL GALARZA,"EX EST.  FF.CC. URQUIZA 0, GENERAL GALARZA, ENTRE RIOS, Argentina",EX EST.  FF.CC. URQUIZA 0,2843,,LUNES A VIE 8 A 11 HS,1987-01-28,300,,
Centro de jubilados,,,C MUT JYP NAC DE GUALEGUAY ENTRE RIOS,ENTRE RIOS,,,GUALEGUAY,"PRIMER ENTRERRIANO 168, GUALEGUAY, ENTRE RIOS, Argentina",PRIMER ENTRERRIANO 168,2840,,LUN. A VIE. DE 8 A 11 HS.,1984-04-30,645,-33.1477496,-59.3067165
Centro de jubilados,,,C JYP FERROVIARIOS LA FRATERNIDAD,ENTRE RIOS,,,GUALEGUAY,,,2840,,LU A VI 9/10.30,1988-09-05,170,,
Centro de jubilados,,,C JYP NAC Y PCIAL ZONA SUR Y ZONA NORTE DE GUALEGUAY,ENTRE RIOS,,,GUALEGUAY,"CRUZ MIGUEZ Y 2º GIANELLO S/N, GUALEGUAY, ENTRE RIOS, Argentina",CRUZ MIGUEZ Y 2º GIANELLO S/N,2840,,LUN. A VIE. 8 A 11.  HS.,1998-08-07,340,,
Centro de jubilados,,,C JYP NAC Y PROV DE ALCARAZ,ENTRE RIOS,,,ALCARAZ,"NOGOYA  S/N, ALCARAZ, ENTRE RIOS, Argentina",NOGOYA  S/N,3138,,L A V 8 A 10/30hs,1994-05-31,234,,
Centro de jubilados,,,C JYP DE LA CIUDAD DE BOVRIL,ENTRE RIOS,,,BOVRIL,"LA DILIGENCIA 234, BOVRIL, ENTRE RIOS, Argentina",LA DILIGENCIA 234,3142,,LUN. A VIE. 7:30/11:30 HS,1984-07-04,500,,
Centro de jubilados,,,MOVIMIENTO INDEPENDIENTE DE JUBILADOS Y DESOCUPADOS (M.I.J.D.),ENTRE RIOS,,,BOVRIL,"AV. URQUIZA 368, BOVRIL, ENTRE RIOS, Argentina",AV. URQUIZA 368,3142,,S / DATO,2008-09-17,19,,
Centro de jubilados,,,C JYP NAC DE LA PAZ,ENTRE RIOS,,,LA PAZ,"ESPAÑA 442, LA PAZ, ENTRE RIOS, Argentina",ESPAÑA 442,3190,,LUN. A VIE.   8 A 12 HS.,1987-09-11,800,-30.7524099,-59.6453034
Centro de jubilados,,,C JYP NAC DE PIEDRAS BLANCAS,ENTRE RIOS,,,PIEDRAS BLANCAS," LA CALANDRIA S/N, PIEDRAS BLANCAS, ENTRE RIOS, Argentina", LA CALANDRIA S/N,3129,,LUN. A VIE. 8 A 11 HS.,1988-01-11,140,,
Centro de jubilados,,,C JYP NAC DE SANTA ELENA,ENTRE RIOS,,,SANTA ELENA,"PRIMER MAESTRO 298, SANTA ELENA, ENTRE RIOS, Argentina",PRIMER MAESTRO 298,3192,,LUN. A VIE. DE 8 A 11 HS.,1984-04-30,570,,
Centro de jubilados,,,C JYP NAC Y PROV DE HERNANDEZ,ENTRE RIOS,,,HERNANDEZ,"SAN MARTIN 251, HERNANDEZ, ENTRE RIOS, Argentina",SAN MARTIN 251,3156,,LUN. A VIE. 9 A 11 HS.,1993-07-05,200,,
Centro de jubilados,,,C JYP NAC DE LUCAS GONZALEZ,ENTRE RIOS,,,LUCAS GONZALE,"ROQUE SAENZ PEÑA s/n, LUCAS GONZALE, ENTRE RIOS, Argentina",ROQUE SAENZ PEÑA s/n,3158,,LUN A VIE DE 8 A 10HS,1984-07-04,250,,
Centro de jubilados,,,ASOC JYP JOSE VALENTIN MARSILI,ENTRE RIOS,,,LUCAS  GONZALEZ,"HIPOLITO YRIGOYEN  662, LUCAS  GONZALEZ, ENTRE RIOS, Argentina",HIPOLITO YRIGOYEN  662,3158,,LUN. A VIE. 8 A 10 HS.,1998-05-28,200,,
Centro de jubilados,,,C MUTUAL DE JYP NAC DE NOGOYA,ENTRE RIOS,,,NOGOYA,"LEANDRO N ALEM 1143, NOGOYA, ENTRE RIOS, Argentina",LEANDRO N ALEM 1143,3150,,LU A VIE 8 A 12 HS,1984-07-04,500,-32.3973125,-59.7810062
Centro de jubilados,,,C JYP NAC Y PROV Bø SAN ROQUE,ENTRE RIOS,,,NOGOYA,"RIVADAVIA  S/N, NOGOYA, ENTRE RIOS, Argentina",RIVADAVIA  S/N,3150,,"MA,JU 9/11  LU,MI,V 14/16",1996-02-21,200,,
Centro de jubilados,,,C JYP NAC Y PROV DE ALDEA SANTA MARIA,ENTRE RIOS,,,ALDEA SANTA MARIA,"DON JORGE 215, ALDEA SANTA MARIA, ENTRE RIOS, Argentina",DON JORGE 215,3123,,MAR. MIE.JUE. 14 A 18 HS.,1991-04-22,75,,
Centro de jubilados,,,C JYP NAC DE CERRITO,ENTRE RIOS,,,CERRITO,"ALMAFUERTE 347, CERRITO, ENTRE RIOS, Argentina",ALMAFUERTE 347,3122,,L A V 9/12,1984-10-19,500,-31.580577,-60.078498
Centro de jubilados,,,C JYP NAC PROV Y MUNICIP DE CRESPO,ENTRE RIOS,,,CRESPO,"AV. BELGRANO Y ECHAGUE S/N, CRESPO, ENTRE RIOS, Argentina",AV. BELGRANO Y ECHAGUE S/N,3116,,LU A VIE 8 A 12,1988-10-04,1400,,
Centro de jubilados,,,C JYP NAC Y PROV SAN JULIAN,ENTRE RIOS,,,EL PINGO,"AV. SAN MARTIN 2, EL PINGO, ENTRE RIOS, Argentina",AV. SAN MARTIN 2,3132,,LUN. A VIE. 8/11 - 15/19,1996-02-22,70,,
Centro de jubilados,,,C JYP NAC DE HASENKAMP,ENTRE RIOS,,,HASENKAMP,"RAMIREZ 385, HASENKAMP, ENTRE RIOS, Argentina",RAMIREZ 385,3134,,1ER MARTES CADA MES,1987-05-13,410,,
Centro de jubilados,,,C DE JYP DE HERNANDARIAS,ENTRE RIOS,,,HERNANDARIAS,"TUCUMAN 368, HERNANDARIAS, ENTRE RIOS, Argentina",TUCUMAN 368,3127,,LUN.A JUE. 8:30/11:30 HS.,1985-02-27,400,,
Centro de jubilados,,,C JYP FERROV DE PARANA,ENTRE RIOS,,,PARANA,"BELGRANO 634, PARANA, ENTRE RIOS, Argentina",BELGRANO 634,3100,,LUN. A VIE. 8 A 11 HS.,1995-05-05,175,-32.0735065,-60.6198035
Centro de jubilados,,,C JYP NAC Y PROV DE MARIA GRANDE,ENTRE RIOS,,,MARIA GRANDE,"URQUIZA  (EX FF.CC) S/N, MARIA GRANDE, ENTRE RIOS, Argentina",URQUIZA  (EX FF.CC) S/N,3133,,LUN. A VIE. 8 A 11 HS.,1987-07-29,300,,
Centro de jubilados,,,CENTRO DE JYP NAC DE PARANA,ENTRE RIOS,,,PARANA,"BELGRANO  138, PARANA, ENTRE RIOS, Argentina",BELGRANO  138,3100,,LUN A VIE 8 A 12 HS.,1984-06-19,600,-32.0735065,-60.6198035
Centro de jubilados,,,UNION DOC JYP DE LA REP ARGENTINA - PARANA -,ENTRE RIOS,,,PARANA,"COLON 165, PARANA, ENTRE RIOS, Argentina",COLON 165,3100,,LUA VI 9 A 11 HS,1984-07-04,150,-31.7281078857143,-60.5252682183673
Centro de jubilados,,,C NAC JYP ASOC TRABAJADORES DEL ESTADO ATE,ENTRE RIOS,,,PARANA,"COLON 59, PARANA, ENTRE RIOS, Argentina",COLON 59,3100,,MARTES 17 HS,1986-04-07,636,-31.7276158714286,-60.5271542591837
Centro de jubilados,,,FEDERACION DE JYP NAC DE ENTRE RIOS,ENTRE RIOS,,,PARANA,"BELGRANO 138, PARANA, ENTRE RIOS, Argentina",BELGRANO 138,3100,,LU A VIE 8 A 12 HS,1988-05-15,40,-32.0735065,-60.6198035
Centro de jubilados,,,C JYP DE ENCOTEL - DTO. 12,ENTRE RIOS,,,PARANA,"PELLEGRINI   376, PARANA, ENTRE RIOS, Argentina",PELLEGRINI   376,3100,,LU MIE Y VIE 9/11 Y 17/19,1991-04-22,100,,
Centro de jubilados,,,C MUTUAL DE JYP DEL BANCO DE ENTRE RIOS,ENTRE RIOS,,,PARANA,"HIPOLITO IRIGOYEN  335, PARANA, ENTRE RIOS, Argentina",HIPOLITO IRIGOYEN  335,3100,,LU A VI 8 A 11 HS,1991-09-09,90,-31.8824208,-60.4092396
Centro de jubilados,,,CENTRO DE JYP TELEFONICOS DE ENTRE RIOS,ENTRE RIOS,,,PARANA,"RIVADAVIA   128, PARANA, ENTRE RIOS, Argentina",RIVADAVIA   128,3100,,LU A VIE 16/19 HS ,1991-11-14,490,-32.031622,-60.3116887
Centro de jubilados,,,CLUB DE ABUELOS CIUDAD DE PARANA,ENTRE RIOS,,,PARANA,"VILLAGUAY  130, PARANA, ENTRE RIOS, Argentina",VILLAGUAY  130,3100,,LUN A VIE 16/30 A 19/30,1992-06-17,350,-31.7387340857143,-60.5316536306122
Centro de jubilados,,,SUB-COM JYP DEL SIND DEL PERS EMBARCADO DE DRAGADO Y BALIZAM DNCPYVN,ENTRE RIOS,,,PARANA,"LINIERS 1050, PARANA, ENTRE RIOS, Argentina",LINIERS 1050,3100,,,1993-02-25,280,-31.7199213,-60.5180187
Centro de jubilados,,,SUB-COM JUB ASOC DEL PERS DE LA DIR DE FERROC ARG SECC PARANA,ENTRE RIOS,,,PARANA,"BELGRANO 634, PARANA, ENTRE RIOS, Argentina",BELGRANO 634,3100,,"lun a vier de 9 a 11,30",1993-07-21,35,-32.0735065,-60.6198035
Centro de jubilados,,,C JYP NAC Y PROV DE SAN AGUSTIN,ENTRE RIOS,,,PARANA,"GUTIERREZ 1553, PARANA, ENTRE RIOS, Argentina",GUTIERREZ 1553,3100,,LUN. A VIE. 8 A 12 HS. ,1994-06-08,420,-31.7438007,-60.5429366
Centro de jubilados,,,ASOC JYP NAC DIGNIDAD,ENTRE RIOS,,,PARANA,"BLAS PARERA 289, PARANA, ENTRE RIOS, Argentina",BLAS PARERA 289,3100,,LUN. A VIE. 8 A 11 HS.,1996-07-23,300,-31.7155408,-60.488423
Centro de jubilados,,,C JYP NAC Y PROV 19 DE SETIEMBRE,ENTRE RIOS,,,PARANA,"GERVASIO MENDEZ  490, PARANA, ENTRE RIOS, Argentina",GERVASIO MENDEZ  490,3100,,LUN A VIE DE 8 A 12 HS.-,1996-08-02,1015,-31.7472944,-60.5042213
Centro de jubilados,,,C JYP NAC Y PROV DE BARRIO CORRALES DE PARANA,ENTRE RIOS,,,PARANA,,,3100,,LUN. A VIE. 7.30 A 12 HS.,1998-05-28,510,,
Centro de jubilados,,,C JYP NAC BAJADA GRANDE DE PARANA,ENTRE RIOS,,,PARANA,"LARRAMENDI Y CROACIA S/N, PARANA, ENTRE RIOS, Argentina",LARRAMENDI Y CROACIA S/N,3100,,LUN.  A JUE.  9 A 12 HS.,1998-05-28,140,,
