tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_actividades,extra2_prestaciones,extra3_responsable,lat,lon
oficina,agencia,523,AG. EL BOLSON,NEUQUEN,,,EL BOLSON,SAN MARTIN 3431,SAN MARTIN 3431,8430,02944-492544,,,,-41.966766,-71.535788
oficina,agencia,524,AG. CINCO SALTOS,NEUQUEN,,,CINCO SALTOS,SARMIENTO 346,SARMIENTO 346,8303,0299-4980776,,,,-38.825968,-68.067133
oficina,agencia,525,AG. CHOELE CHOEL,NEUQUEN,,,CHOELE CHOEL,SAN MARTIN 1291,SAN MARTIN 1291,8360,02946-442399,,,,-39.296264,-65.658442
oficina,agencia,526,AG. RIO COLORADO,NEUQUEN,,,RIO COLORADO,ROCA 122,ROCA 122,8138,02931-432172,,,,-38.992605,-64.09476
oficina,agencia,527,AG. INGENIERO JACOBACCI,NEUQUEN,,,INGENIERO JACOBACCI,SAN MARTIN 291,SAN MARTIN 291,8418,02940-432031,,,,-41.327681,-69.549344
oficina,agencia,528,AG. ALLEN,NEUQUEN,,,ALLEN,JUAN B. JUSTO 42,JUAN B. JUSTO 42,8328,02984-450698,,,,-38.978728,-67.82964
oficina,agencia,529,AG. CATRIEL,NEUQUEN,,,CATRIEL,JULIO A. ROCA 497,JULIO A. ROCA 497,8307,0299-4911435,,,,-37.883423,-67.799681
oficina,agencia,530,AG. ING. HUERGO,NEUQUEN,,,INGENIERO HUERGO,SAN MARTIN 703,SAN MARTIN 703,8334,02984-480349,,,,-39.069046,-67.235863
oficina,agencia,531,AG. GENERAL CONESA,NEUQUEN,,,GENERAL CONESA,SARMIENTO 267,SARMIENTO 267,8503,02931-498264,,,,-40.102958,-64.457738
oficina,agencia,532,AG. SIERRA GRANDE,NEUQUEN,,,SIERRA GRANDE,PEHUEN 185,PEHUEN 185,8532,02934- 481422,,,,-41.607068,-65.354884
oficina,agencia,533,AG. VALCHETA,NEUQUEN,,,VALCHETA,VICENTE LOPEZ Y GOB. PAGANO,VICENTE LOPEZ Y GOB. PAGANO,8536,02934-493-270 / 02940- 492281,,,,-40.847223,-68.088806
oficina,agencia,534,AG. LOS MENUCOS,NEUQUEN,,,LOS MENUCOS,LA PAMPA 1144,LA PAMPA 1144,8424,02940-492281,,,,-40.847851,-68.088989
oficina,agencia,535,AG. CAMPO GRANDE,NEUQUEN,,,"VILLA MANZANO, CAMPO GRANDE",LUIS PASTEUR 124,LUIS PASTEUR 124,8304,0299-4973375,,,,-38.680175,-68.214896
oficina,agencia,536,AG. GRAL. FERNANDEZ ORO,NEUQUEN,,,GRAL. FERNANDEZ ORO,MARIANO MORENO 263,MARIANO MORENO 263,8324,,,,,-38.952868,-67.923503
oficina,ugl,0,,SALTA,,,SALTA,ZUVIRIA 20,ZUVIRIA 20,4400,0387-431-1172 / 1284 / 1054 � 4311215 / 4313840 / 4314206,"técnicas de trabajo corporal, reflexión, alimentación saludable, enfermedades neurocognitivas, gimnasia, grupo autoayuda, arte culinario",int. 156,LIC. HERNAN SPOLLANSKY,-24.788651,-65.40960869999999
oficina,agencia,262,AG. TARTAGAL,SALTA,,,TARTAGAL,RICHIERI 51,RICHIERI 51,4560,03873-427929,,,,-22.512864,-63.80704
oficina,agencia,263,AG. ORAN,SALTA,,,ORAN,ALVARADO 464,ALVARADO 464,4530,03878-421463,,,,-23.133779,-64.325286
oficina,agencia,264,AG. METAN,SALTA,,,METAN,PJE. LOPEZ Y PLANES 224,PJE. LOPEZ Y PLANES 224,4440,03876-420631,,,,-25.49772,-64.969112
oficina,agencia,265,AG. JOAQUIN V. GONZALEZ,SALTA,,,JOAQUIN V. GONZALEZ,25 DE MAYO 303,25 DE MAYO 303,4448,03877-421130,,,,-25.117039,-64.121901
oficina,agencia,266,AG. CERRILLOS,SALTA,,,CERRILLOS,EGIDIO BONATO 201,EGIDIO BONATO 201,4403,,,,,-24.893853,-65.480931
oficina,agencia,267,AG. GENERAL GUEMES,SALTA,,,GRAL. GUEMES,ALEM 180,ALEM 180,4430,0387-4911354,,,,-24.674357,-65.044345
oficina,agencia,268,AG. CAFAYATE,SALTA,,,CAFAYATE,SEBASTIAN ARIAS 50,SEBASTIAN ARIAS 50,4427,03868-421183,,,,-26.072357,-65.981079
oficina,agencia,269,AG. ROSARIO DE LA FRONTERA,SALTA,,,ROSARIO DE LA FRONTERA,MELCHORA DE CORNEJO Y GRAL. GUEMES,MELCHORA DE CORNEJO Y GRAL. GUEMES,4190,03876-481672,,,,-25.800278,-64.974225
oficina,agencia,270,AG. EL CARRIL,SALTA,,,EL CARRIL,ISLAS MALVINAS 318,ISLAS MALVINAS 318,4421,0387-4908003,,,,-25.072344,-65.492595
oficina,agencia,271,AG. ROSARIO DE LERMA,SALTA,,,ROSARIO DE LERMA,9 DE JULIO 156 LOCAL 1,9 DE JULIO 156 LOCAL 1,4405,0387-4931428,,,,-24.984949,-65.579991
oficina,agencia,272,AG. CACHI,SALTA,,,CACHI,RUIZ DE LOS LLANOS S/NRO.,RUIZ DE LOS LLANOS S/NRO.,4417,03868-491033,,,,-25.121701,-66.164521
oficina,agencia,273,AG. EMBARCACION,SALTA,,,EMBARCACION,ESPAÑA 42,ESPAÑA 42,4550,03878-471340,,,,-23.211453,-64.096085
oficina,agencia,274,AG. APOLINARIO SARAVIA,SALTA,,,APOLINARIO SARAVIA,PJE. PEYROTTI 70,PJE. PEYROTTI 70,4449,03877-493018,,,,-24.430428,-63.994768
oficina,ugl,0,,SAN JUAN,,,CAPITAL,AV. CORDOBA 5/9 ESTE PISO 1,AV. CORDOBA 5/9 ESTE PISO 1,5400,"0264-4272294 / 4272324 / 4272738 / 4272749 / 4278475 / 76 / 77 / 78, fax: 0264-4277011","Gimnasia, caminatas, deportes, alimentación saludable, enfermedades endócrino metabólicas, controles médicos en salud, actividad acuática, reflexión, estimulación para transplantados, prevención del sedentarismo, yoga otras técnicas orientales, salud mental, artesanías / manualidades",0264-4277011,DR. NICOLAS GARCIA,-31.5272732,-68.5214081
oficina,agencia,436,AG. CAUCETE,SAN JUAN,,,CAUCETE,RAWSON 767,RAWSON 767,5442,0264-4961266,,,,-31.653491,-68.285487
oficina,agencia,437,AG. JACHAL,SAN JUAN,,,JACHAL,JUAN DE ECHEGARAY 622,JUAN DE ECHEGARAY 622,5460,02647-420417,,,,-30.240865,-68.746698
oficina,agencia,438,AG. RAWSON,SAN JUAN,,,RAWSON,BULEVAR SARMIENTO 18,BULEVAR SARMIENTO 18,5425,0264-4285086,,,,-31.669454,-68.390411
oficina,agencia,439,AG. CHIMBAS,SAN JUAN,,,CHIMBAS,YAPEYU 1682,YAPEYU 1682,5413,0264-4310550,,,,-31.513764,-68.515188
oficina,agencia,440,AG. POCITO,SAN JUAN,,,POCITO,ROBERTO VIDART E/URIBURU Y SANTA MARIA DE ORO,ROBERTO VIDART E/URIBURU Y SANTA MARIA DE ORO,5429,,,,,-31.683314,-68.583292
oficina,agencia,441,AG. VILLA MEDIA AGUA,SAN JUAN,,,MEDIA AGUA,CALLE ARES 70,CALLE ARES 70,5435,,,,,-31.981871,-68.42891
oficina,agencia,442,AG. BARREAL,SAN JUAN,,,BARREAL,CORDILLERA DE ANSILTA S/N,CORDILLERA DE ANSILTA S/N,5405,,,,,-31.634858,-69.474689
oficina,agencia,443,AG. VALLE FERTIL,SAN JUAN,,,VALLE FERTIL,GENERAL ACHA 84,GENERAL ACHA 84,5449,02646-420106,,,,-30.633038,-67.469108
oficina,agencia,444,AG. 9 DE JULIO,SAN JUAN,,,9 DE JULIO,DIAG. SAN MARTIN S/NRO.,DIAG. SAN MARTIN S/NRO.,5417,0264-4977136,,,,-31.669015,-68.390089
oficina,agencia,446,AG. VILLA SANTA ROSA,SAN JUAN,,,VILLA SANTA ROSA,RUTA NRO. 270 PASANDO CALLE 4,RUTA NRO. 270 PASANDO CALLE 4,5443,,,,,-31.73554,-68.323982
oficina,ugl,0,,SAN LUIS,,,SAN LUIS,SAN MARTIN 1233,SAN MARTIN 1233,5700,"0266-4423216 / 4433282 / 4420872 / 860 /4431453 / 052 /4430470, fax: 0266-4433282","Yoga otras técnicas orientales, danzas",Int. 113,DR. CRISTIAN PABLO MARCELO NINO PIGUILLEN,-33.2959871,-66.3393516
oficina,agencia,501,AG. VA. MERCEDES,SAN LUIS,,,VILLA MERCEDES,PROF. D. AGNILLO 27,PROF. D. AGNILLO 27,5730,02657-420821/ 427938 / 427939,,,,-33.68264,-65.465194
oficina,agencia,502,AG. MERLO,SAN LUIS,,,MERLO,LOS ALMENDROS 66,LOS ALMENDROS 66,5881,"02656-475097 / 478340, fax: 02656-478340",,,,-32.343965,-65.012205
oficina,agencia,503,AG. B. ESPERANZA,SAN LUIS,,,BUENA ESPERANZA,PEDERNERA S/NRO.,PEDERNERA S/NRO.,6277,02658-420160,,,,-34.75614,-65.253003
oficina,agencia,504,AG. S. F. DEL MONTE DE ORO,SAN LUIS,,,SAN FCO. DEL MONTE DE ORO,AV. BELGRANO S/NRO.,AV. BELGRANO S/NRO.,5705,02651-426089,,,,-32.598095,-66.127442
oficina,agencia,505,AG. CONCARAN,SAN LUIS,,,CONCARAN,URQUIZA S/NRO.,URQUIZA S/NRO.,5770,02656-480095,,,,-32.558606,-65.244892
oficina,agencia,506,AG. UNION,SAN LUIS,,,UNION,GRANADEROS PUNTANOS 430,GRANADEROS PUNTANOS 430,6216,02658-495013,,,,-35.152758,-65.945356
oficina,agencia,507,AG. LA TOMA,SAN LUIS,,,LA TOMA,MORENO 170,MORENO 170,5750,02655-421610,,,,-33.053997,-65.617483
oficina,agencia,508,AG. QUINES,SAN LUIS,,,QUINES,25 DE MAYO S/NRO.,25 DE MAYO S/NRO.,5711,02651-470279,,,,-32.232805,-65.802619
oficina,agencia,509,AG. JUSTO DARACT,SAN LUIS,,,JUSTO DARACT,AV.HIPOLITO IRIGOYEN 369,AV.HIPOLITO IRIGOYEN 369,5738,02657-480201 - RPV.4004,,,,-33.860687,-65.18343
oficina,agencia,510,AG. TILISARAO,SAN LUIS,,,TILISARAO,AVDA. CORDOBA 460,AVDA. CORDOBA 460,5773,02656-420687,,,,-32.733808,-65.289756
oficina,agencia,515,AG. JUANA KOSLAY,SAN LUIS,,,JUANA KOSLAY,AVDA. VIENTO CHORRILLERO Y LOS PEJES,AVDA. VIENTO CHORRILLERO Y LOS PEJES,5701,0266 -4450113,,,,-33.341356,-66.623093
oficina,agencia,678,AG. LA PUNTA,SAN LUIS,,,LA PUNTA,AV.SERRANA MZ 127 LIC. 16 LOCAL 2,AV.SERRANA MZ 127 LIC. 16 LOCAL 2,5710,,,,,,
oficina,agencia,689,AG. NASCHEL,SAN LUIS,,,NASCHEL,25 DE MAYO 433,25 DE MAYO 433,5759,02656-491472,,,,-32.916323,-65.374578
oficina,ugl,0,,SANTA CRUZ,,,RIO GALLEGOS,PERITO MORENO 467,PERITO MORENO 467,9400,"02966-421121/ 420898/ 426060, fax: 02966-421402","Relev. soc. san. de pob. b/prog. focalizados, artesanías / manualidades, yoga otras técnicas orientales, hadob, artes plásticas, gimnasia, danzas, alimentación saludable, computación",int. 118,SRA. MIRTA NOEMI ROJAS,-51.6196775,-69.2335167
oficina,agencia,538,AG. CALETA OLIVIA,SANTA CRUZ,,,CALETA OLIVIA,EVA PERON 232,EVA PERON 232,9011,0297-4851140,,,,-46.443476,-67.514466
oficina,agencia,539,AG. PUERTO SAN JULIAN,SANTA CRUZ,,,SAN JULIAN,AVDA. PIEDRA BUENA 669,AVDA. PIEDRA BUENA 669,9310,02962-452175,,,,-49.306112,-67.729923
oficina,agencia,540,AG. RIO TURBIO,SANTA CRUZ,,,RIO TURBIO,PELLEGRINI 19 BARRIO COMERCIAL,PELLEGRINI 19 BARRIO COMERCIAL,9407,02902-422-500,,,,-51.534217,-72.336059
oficina,agencia,541,AG. PUERTO SANTA CRUZ,SANTA CRUZ,,,PUERTO SANTA CRUZ,25 DE MAYO 50,25 DE MAYO 50,9300,02962-498600,,,,-50.017998,-68.521914
oficina,agencia,542,AG. PUERTO DESEADO,SANTA CRUZ,,,PUERTO DESEADO,MANUEL BELGRANO 237,MANUEL BELGRANO 237,9050,0297-4870334,,,,-47.748731,-65.888107
oficina,agencia,543,AG. LAS HERAS,SANTA CRUZ,,,LAS HERAS,28 DE NOVIEMBRE S/NRO.,28 DE NOVIEMBRE S/NRO.,9017,0297-4974722,,,,-46.543218,-68.933988
oficina,agencia,544,AG. EL CALAFATE,SANTA CRUZ,,,EL CALAFATE,AV. GRAL. PERON 1711,AV. GRAL. PERON 1711,9405,02902-491282,,,,-50.341982,-72.271893
oficina,agencia,545,AG. PERITO MORENO,SANTA CRUZ,,,PERITO MORENO,AV. SAN MARTIN 1963,AV. SAN MARTIN 1963,9040,02963-432080,,,,-46.5873,-70.926429
oficina,agencia,546,AG. PICO TRUNCADO,SANTA CRUZ,,,PICO TRUNCADO,SAAVEDRA 507,SAAVEDRA 507,9015,0297-4992672,,,,-46.798238,-67.967012
oficina,agencia,547,AG. LUIS PIEDRABUENA,SANTA CRUZ,,,LUIS PIEDRABUENA,BOLIVAR 381,BOLIVAR 381,9303,02962-497739,,,,-49.982192,-68.911493
oficina,agencia,548,AG. 28 DE NOVIEMBRE,SANTA CRUZ,,,28 DE NOVIEMBRE,TENIENTE DEL CASTILLO 281,TENIENTE DEL CASTILLO 281,9407,02902-482252,,,,-51.581283,-72.213356
oficina,agencia,549,AG. GDOR. GREGORES,SANTA CRUZ,,,GOBERNADOR GREGORES,SAN MARTIN 409,SAN MARTIN 409,9311,02962 - 491037,,,,-48.750445,-70.250022
oficina,ugl,0,,SANTA FE,,,ROSARIO,SAN LORENZO 926,SAN LORENZO 926,2000,"CONMUTADOR: 0341 410-2400 (INTERNOS 2511 AL 2513), fax: 0341-4102481","Gimnasia, artesanías / manualidades, memoria, voluntariado, alimentación saludable",0341-4102425,SRA. IRIS CAPARROS,-32.9450235,-60.6353302
oficina,agencia,197,AG. ARROYO SECO,SANTA FE,,,ARROYO SECO,BELGRANO 434,BELGRANO 434,2128,03402-421989,,,,-33.159613,-60.512795
oficina,agencia,198,AG. CARCARANA,SANTA FE,,,CARCARANA,AV. BELGRANO 1418,AV. BELGRANO 1418,2138,0341-494008,,,,-32.857203,-61.151884
oficina,agencia,199,AG. VILLA GDOR. GALVEZ,SANTA FE,,,VILLA GDOR. GALVEZ,LIBERTAD 697,LIBERTAD 697,2124,0341-3173400,,,,-33.020712,-60.618101
oficina,agencia,200,AG. CASILDA,SANTA FE,,,CASILDA,BUENOS AIRES 2722,BUENOS AIRES 2722,2170,0346-4422803/4569/3150,,,,-33.047414,-61.172522
oficina,agencia,201,AG. VENADO TUERTO,SANTA FE,,,VENADO TUERTO,LISANDRO DE LA TORRE 841,LISANDRO DE LA TORRE 841,2600,0346-2422402 / 2432680,,,,-33.748429,-61.973644
oficina,agencia,202,AG. RUFINO,SANTA FE,,,RUFINO,BERNABE FERREYRA 151,BERNABE FERREYRA 151,6100,03382-428542,,,,-34.264878,-62.709718
oficina,agencia,203,AG. SAN LORENZO,SANTA FE,,,SAN LORENZO,BV. URQUIZA 556,BV. URQUIZA 556,2200,03476-422309/431738,,,,-32.747309,-60.733348
oficina,agencia,204,AG. VILLA CONSTITUCION,SANTA FE,,,VILLA CONSTITUCION,LISANDRO DE LA TORRE 444,LISANDRO DE LA TORRE 444,2919,03400-474101,,,,-33.227416,-60.330995
oficina,agencia,205,AG. CANADA DE GOMEZ,SANTA FE,,,CANADA DE GOMEZ,ESPAÑA 164,ESPAÑA 164,2500,03471-424178,,,,-32.819577,-61.393129
oficina,agencia,206,AG. CHANAR LADEADO,SANTA FE,,,CHAÑAR LADEADO,9 DE JULIO 224,9 DE JULIO 224,2643,03468-481246,,,,-33.321743,-62.037399
oficina,agencia,207,AG. LAS ROSAS,SANTA FE,,,LAS ROSAS (DEPTO. BELGRANO),ITALIA 112,ITALIA 112,2520,03471-451449,,,,-32.47494,-61.578298
oficina,agencia,208,AG. FIRMAT,SANTA FE,,,FIRMAT,BV. COLON 1172,BV. COLON 1172,2630,03465-423224,,,,-33.454431,-61.48809
oficina,agencia,209,AG. ALCORTA,SANTA FE,,,ALCORTA,ESPAÑA 838,ESPAÑA 838,2177,03465-47-0470,,,,-33.539857,-61.120899
oficina,agencia,210,AG. TOTORAS,SANTA FE,,,TOTORAS,CARLOS PELLEGRINI 845,CARLOS PELLEGRINI 845,2144,03476-460156,,,,-32.585187,-61.167762
oficina,agencia,211,AG. SAN GREGORIO,SANTA FE,,,SAN GREGORIO,SAN MARTIN 797,SAN MARTIN 797,2613,03382-470389,,,,-34.325278,-62.038611
oficina,agencia,212,AG. WHEELWRIGHT,SANTA FE,,,WHEELWRIGHT,GRAL. LOPEZ 434,GRAL. LOPEZ 434,2722,02473-481483,,,,-33.791988,-61.211751
oficina,agencia,213,AG. VILLA CANAS,SANTA FE,,,VILLA CANAS,CALLE 53 NRO. 315,CALLE 53 NRO. 315,2607,03462-451816,,,,-34.005783,-61.603367
oficina,agencia,214,AG. GRANADERO BAIGORRIA,SANTA FE,,,GRANADERO BAIGORRIA,RIVADAVIA Y PUEYRREDON,RIVADAVIA Y PUEYRREDON,2152,0341 - 5258857,,,,-32.861871,-60.703994
oficina,agencia,215,AG. FUNES,SANTA FE,,,FUNES,SANTA FE 1750,SANTA FE 1750,0,0341- 493 2406,,,,-32.918034,-60.812033
oficina,agencia,675,BOCA DE ATENCION ROSARIO SUR,SANTA FE,,,ROSARIO SUR,SAN MARTIN 4816,SAN MARTIN 4816,2001,,,,,-32.993133,-60.647196
oficina,agencia,679,AG. PEREZ,SANTA FE,,,ROSARIO,AV. BELGRANO 1897 (RUTA 33),AV. BELGRANO 1897 (RUTA 33),2000,0341-526-3267,,,,-32.99711,-60.76792
oficina,ugl,0,,SANTA FE,,,SANTA FE,1 DE MAYO 2269,1 DE MAYO 2269,3000,"CONMUTADOR: 0342-410-1500, fax: 0342-4524228",,0342-4831878,SR. MARCELO JORGE VIOLA,-31.6485202,-60.71147939999999
oficina,agencia,316,AG. RAFAELA,SANTA FE,,,RAFAELA,BOULEVARD ROCA 255,BOULEVARD ROCA 255,2300,03492-420307 / 420247 / 420312 / 434598,"Memoria, voluntariado",,,-31.251809,-61.494473
oficina,agencia,317,AG. EL TREBOL,SANTA FE,,,EL TREBOL,SANTA FE 951,SANTA FE 951,2535,03401-422376,,,,-32.196533,-61.701722
oficina,agencia,318,AG. RECONQUISTA,SANTA FE,,,RECONQUISTA,PTE. ROCA 1032,PTE. ROCA 1032,3560,03482-425971/423960,,,,-29.144065,-59.64371
oficina,agencia,319,AG. ESPERANZA,SANTA FE,,,ESPERANZA,AV. CORDOBA 1982,AV. CORDOBA 1982,3080,03496-420100,,,,-31.447648,-60.934771
oficina,agencia,320,AG. CORONDA,SANTA FE,,,CORONDA,AV. BELGRANO 2001 ESQ. MORENO,AV. BELGRANO 2001 ESQ. MORENO,2240,"0342-4910351, fax: 0342-4910351",,,,-31.972005,-60.91924
oficina,agencia,321,AG. CERES,SANTA FE,,,CERES,MORENO 185,MORENO 185,2340,03491-420293,,,,-29.881509,-61.949086
oficina,agencia,322,AG. VERA,SANTA FE,,,VERA,COLON 1635,COLON 1635,3550,03483-420255,,,,-29.464037,-60.21625
oficina,agencia,323,AG. SAN JAVIER,SANTA FE,,,SAN JAVIER,ALVEAR 2056,ALVEAR 2056,3005,03405-424402,,,,-30.579997,-59.931636
oficina,agencia,324,AG. SAN JUSTO,SANTA FE,,,SAN JUSTO,SAN MARTIN 2353,SAN MARTIN 2353,3040,03498-427371,,,,-30.786106,-60.589603
oficina,agencia,325,AG. SAN CARLOS,SANTA FE,,,SAN CARLOS CENTRO,BELGRANO 1555,BELGRANO 1555,3013,03404-420669,,,,-31.72616,-61.089013
oficina,agencia,326,AG. VILLA OCAMPO,SANTA FE,,,VILLA OCAMPO,PADRE ANGEL TIBALDO 1003,PADRE ANGEL TIBALDO 1003,3580,03482-467545,,,,-28.486534,-59.353473
oficina,agencia,327,AG. GALVEZ,SANTA FE,,,GALVEZ,1° JUNTA 660,1° JUNTA 660,2252,03404-482686,,,,-32.032018,-61.217122
oficina,agencia,328,AG. SANTO TOME,SANTA FE,,,SANTO TOME,AVELLANEDA 2051,AVELLANEDA 2051,3016,0342-4832951,,,,-31.662587,-60.761101
oficina,agencia,329,AG. LAS TOSCAS,SANTA FE,,,LAS TOSCAS,CALLE 6 E/13 Y 15,CALLE 6 E/13 Y 15,3586,03482-492201,,,,-28.349863,-59.259667
oficina,agencia,330,AG. SAN JORGE,SANTA FE,,,SAN JORGE,URQUIZA 1269,URQUIZA 1269,2451,03406-440963,,,,-31.894538,-61.859479
oficina,agencia,331,AG. SAN CRISTOBAL,SANTA FE,,,SAN CRISTOBAL,HIPOLITO IRIGOYEN 783,HIPOLITO IRIGOYEN 783,3070,03408-422247,,,,-30.305021,-61.23755
oficina,agencia,332,AG. TOSTADO,SANTA FE,,,TOSTADO,INDEPENDENCIA 1787,INDEPENDENCIA 1787,3060,03491-470288,,,,-29.231287,-61.771417
oficina,agencia,333,AG. SAN GUILLERMO,SANTA FE,,,SAN GUILLERMO,SAN MARTIN 730,SAN MARTIN 730,2347,03562-466491,,,,-30.359471,-61.915605
oficina,agencia,334,AG. SUNCHALES,SANTA FE,,,SUNCHALES,AMEGHINO 27,AMEGHINO 27,2322,03493-421764,,,,-30.941912,-61.55988
oficina,agencia,335,AG. MARIA JUANA,SANTA FE,,,MARIA JUANA,SARMIENTO 64,SARMIENTO 64,2445,03406-471320,,,,-31.674932,-61.751025
oficina,agencia,336,AG. HELVECIA,SANTA FE,,,HELVECIA,SENADOR ANTILLE 750,SENADOR ANTILLE 750,3003,03405-470458,,,,-31.098696,-60.084279
oficina,agencia,337,AG. LAGUNA PAIVA,SANTA FE,,,LAGUNA PAIVA,25 DE MAYO 2400,25 DE MAYO 2400,3020,0342-4941810,,,,-31.305212,-60.66179
oficina,ugl,0,,SGO. DEL ESTERO,,,SGO. DEL ESTERO,PELLEGRINI 335,PELLEGRINI 335,4200,"0385-4219300 / 0285-4224558, fax: 0385-4224559","Artesanías / manualidades, yoga otras técnicas orientales, artes plásticas, danzas, gimnasia, técnicas de trabajo corporal",int. 123,ING. NESTOR OSVALDO SEFERINO MACHADO,,
oficina,agencia,390,AG. ANATUYA,SGO. DEL ESTERO,,,AÑATUYA,DR. STEMBERG 117,DR. STEMBERG 117,3760,03844-421561,"Yoga otras técnicas orientales, gimnasia, danzas, canto / coro, artesanías / manualidades, teatro",,,-28.461636,-62.834551
oficina,agencia,391,AG. FRIAS,SGO. DEL ESTERO,,,FRIAS,BELGRANO 57,BELGRANO 57,4230,03854-421028,,,,-28.637493,-65.130068
oficina,agencia,392,AG. TERMAS DE RIO HONDO,SGO. DEL ESTERO,,,TERMAS DE RIO HONDO,DORREGO 27,DORREGO 27,4220,03858-421088,,,,-27.496933,-64.85957
oficina,agencia,393,AG. FERNANDEZ,SGO. DEL ESTERO,,,FERNANDEZ,INDEPENDENCIA 126,INDEPENDENCIA 126,4322,0385-4911340,,,,-27.921507,-63.893702
oficina,agencia,394,AG. LORETO,SGO. DEL ESTERO,,,LORETO,EDUARDO MIGUEL 47 -PB-LOCAL 1,EDUARDO MIGUEL 47 -PB-LOCAL 1,4208,03845-420104,,,,-28.302567,-64.179397
oficina,agencia,395,AG. VA. OJO DE AGUA,SGO. DEL ESTERO,,,VILLA OJO DE AGUA,SAN MARTÍN 571,SAN MARTÍN 571,5250,03856-421025,,,,-29.501208,-63.694446
oficina,agencia,396,AG. QUIMILI,SGO. DEL ESTERO,,,QUIMILI,MORENO 257,MORENO 257,3740,03854-421158,Gimnasia,,,-27.64263,-62.415748
oficina,agencia,397,AG. LA BANDA,SGO. DEL ESTERO,,,LA BANDA,AV. BELGRANO 158,AV. BELGRANO 158,4300,0385-4271115 / 4277076,,,,-27.733889,-64.241077
oficina,agencia,398,AG. CLODOMIRA,SGO. DEL ESTERO,,,CLODOMIRA,REPUBLICA 634,REPUBLICA 634,4338,0385-4921544,,,,-27.580644,-64.134715
oficina,agencia,399,AG. SELVA,SGO. DEL ESTERO,,,SELVA,RIVADAVIA 403,RIVADAVIA 403,2354,03857-495124,,,,-29.765756,-62.050145
oficina,agencia,400,AG. BANDERA,SGO. DEL ESTERO,,,BANDERA,RIVADAVIA S/N° - ENTRE MORENO Y SARMIENTO,RIVADAVIA S/N° - ENTRE MORENO Y SARMIENTO,3064,03857-421065,,,,-28.888101,-62.268237
oficina,agencia,401,AG. PINTO,SGO. DEL ESTERO,,,PINTO,RAMON CARRILLO 444,RAMON CARRILLO 444,2356,03857-481056,,,,-29.133333,-62.65
oficina,agencia,402,AG. SUNCHO CORRAL,SGO. DEL ESTERO,,,SUNCHO CORRAL,9 DE JULIO S/N° - ENTRE BELGRANO Y TUCUMAN,9 DE JULIO S/N° - ENTRE BELGRANO Y TUCUMAN,4350,03855-421188,,,,-27.931858,-63.429923
oficina,agencia,403,AG. VILLA ATAMISQUI,SGO. DEL ESTERO,,,VILLA ATAMISQUI,LA RIOJA S/N° - ENTRE ALVARADO Y SAN MARTIN,LA RIOJA S/N° - ENTRE ALVARADO Y SAN MARTIN,4317,03845-494071,,,,-28.495134,-63.816926
oficina,agencia,404,AG. MONTE QUEMADO,SGO. DEL ESTERO,,,MONTE QUEMADO,SAN MARTIN 724,SAN MARTIN 724,3714,03841-421156,,,,-25.801746,-62.83031
oficina,agencia,405,AG. CAMPO GALLO,SGO. DEL ESTERO,,,CAMPO GALLO,IRIGOYEN S/NRO. E/RIVADAVIA Y LASALLE,IRIGOYEN S/NRO. E/RIVADAVIA Y LASALLE,3747,,,,,-26.582156,-62.849708
oficina,agencia,406,AG. TINTINA,SGO. DEL ESTERO,,,TINTINA,SAN JUAN N° 253  ENTRE RIVADAVIA Y FARATH,SAN JUAN N° 253  ENTRE RIVADAVIA Y FARATH,3743,03846-421028,,,,-27.026483,-62.704818
oficina,agencia,407,AG. POZO HONDO,SGO. DEL ESTERO,,,POZO HONDO,GASPAR JUAREZ S/NRO.,GASPAR JUAREZ S/NRO.,4184,,,,,-27.166667,-64.486406
oficina,agencia,408,AG. NUEVA ESPERANZA,SGO. DEL ESTERO,,,NUEVA ESPERANZA,CNEL. BORGES Y GALLO,CNEL. BORGES Y GALLO,4197,03861-421026,,,,-26.198843,-64.236896
oficina,agencia,409,AG. SAN PEDRO DE GUASAYAN,SGO. DEL ESTERO,,,SAN PEDRO DE GUASAYAN,CNEL. BORGES Y PEDRO LEON GALLO,CNEL. BORGES Y PEDRO LEON GALLO,4238,03854-493079,,,,-27.954378,-65.165455
oficina,agencia,410,AG. LOS JURIES,SGO. DEL ESTERO,,,LOS JURIES,PRESIDENTE PERON Y SARMIENTO S/N°,PRESIDENTE PERON Y SARMIENTO S/N°,3763,03857-471094,,,,-28.465032,-62.109368
oficina,agencia,411,AG. PAMPA DE LOS GUANACOS,SGO. DEL ESTERO,,,PAMPA DE LOS GUANACOS,BELGRANO ESQ. SALTA BARRIO PRO-VI-RU,BELGRANO ESQ. SALTA BARRIO PRO-VI-RU,3712,03841-491097,,,,-26.229375,-61.837456
oficina,agencia,413,AG. SUMAMPA,SGO. DEL ESTERO,,,SUMAMPA,9 DE JULIO 143,9 DE JULIO 143,5253,03856-491041,,,,-29.384494,-63.472273
oficina,agencia,417,AG. COLONIA DORA,SGO. DEL ESTERO,,,COLONIA DORA,AV. CORRIENTES S/N° - ENTRE MITRE Y SUIPACHA,AV. CORRIENTES S/N° - ENTRE MITRE Y SUIPACHA,4332,03844-481709,,,,-28.598539,-62.947118
