tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_delegacion,extra2_codigo_delegacion,extra3,lat,lon
Farmacia,,905202792,AMERICANA,BUENOS AIRES,,,PIGÜE,"CIUDAD DE RODEZ 402, PIGÜE, BUENOS AIRES, Argentina",CIUDAD DE RODEZ 402,8170,,BAHIA BLANCA,5,,,
Farmacia,,905002211,ANDREOLI,BUENOS AIRES,,,BAHIA BLAN,"VIEYTES 2367, BAHIA BLAN, BUENOS AIRES, Argentina",VIEYTES 2367,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201159,ANTINORI,BUENOS AIRES,,,TORNQUIST,"SAN MARTIN 577, TORNQUIST, BUENOS AIRES, Argentina",SAN MARTIN 577,8160,,BAHIA BLANCA,5,,,
Farmacia,,905002272,ANZUINELLI,BUENOS AIRES,,,MAYOR BURA,"AVENIDA JUAN MANUEL 953, MAYOR BURA, BUENOS AIRES, Argentina",AVENIDA JUAN MANUEL 953,8146,,BAHIA BLANCA,5,,,
Farmacia,,905201271,AOSTRI,BUENOS AIRES,,,PIGÜE,"MITRE 417, PIGÜE, BUENOS AIRES, Argentina",MITRE 417,8170,,BAHIA BLANCA,5,,,
Farmacia,,905200340,APUD,BUENOS AIRES,,,RIVERA,"CORDOBA 146, RIVERA, BUENOS AIRES, Argentina",CORDOBA 146,6441,,BAHIA BLANCA,5,,,
Farmacia,,905201053,ARGENTINA,BUENOS AIRES,,,CORONEL ROSAL,"ROCA Y RIVADAVIA, CORONEL ROSAL, BUENOS AIRES, Argentina",ROCA Y RIVADAVIA,8109,,BAHIA BLANCA,5,,,
Farmacia,,905200973,ARGENTINA,BUENOS AIRES,,,TRES ARROYOS,"COLON 200, TRES ARROYOS, BUENOS AIRES, Argentina",COLON 200,7500,,BAHIA BLANCA,5,,,
Farmacia,,905202482,ASOC MUT DE LA AMBB,BUENOS AIRES,,,BAHIA BLAN,"GORRITI 520, BAHIA BLAN, BUENOS AIRES, Argentina",GORRITI 520,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202434,ASOC MUT MEDICA,BUENOS AIRES,,,BAHIA BLAN,"GORRITI 510, BAHIA BLAN, BUENOS AIRES, Argentina",GORRITI 510,8000,,BAHIA BLANCA,5,,,
Farmacia,,905003331,ASOC MUT MERCANTIL BS AS,BUENOS AIRES,,,CORONEL PRING,"SAN MARTIN 259, CORONEL PRING, BUENOS AIRES, Argentina",SAN MARTIN 259,7530,,BAHIA BLANCA,5,,,
Farmacia,,905202731,ASTRAL SCS,BUENOS AIRES,,,BAHIA BLAN,"AVENIDA COLON 578, BAHIA BLAN, BUENOS AIRES, Argentina",AVENIDA COLON 578,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202604,AUSILI,BUENOS AIRES,,,PUNTA ALTA,"HUMBERTO 780, PUNTA ALTA, BUENOS AIRES, Argentina",HUMBERTO 780,8109,,BAHIA BLANCA,5,,,
Farmacia,,905200769,AUSTRAL S.C.S.,BUENOS AIRES,,,BAHIA BLAN,"TTE FARIAS 651, BAHIA BLAN, BUENOS AIRES, Argentina",TTE FARIAS 651,8000,,BAHIA BLANCA,5,,,
Farmacia,,905002150,AVENIDA,BUENOS AIRES,,,BAHIA BLAN,"AVENIDA ALEM 201, BAHIA BLAN, BUENOS AIRES, Argentina",AVENIDA ALEM 201,8000,,BAHIA BLANCA,5,,,
Farmacia,,905200790,BAHIA BLANCA,BUENOS AIRES,,,BAHIA BLAN,"ZAPIOLA 1260, BAHIA BLAN, BUENOS AIRES, Argentina",ZAPIOLA 1260,8000,,BAHIA BLANCA,5,,,
Farmacia,,905002565,BARI,BUENOS AIRES,,,C DE PATA,"BARAJA 493, C DE PATA, BUENOS AIRES, Argentina",BARAJA 493,8504,,BAHIA BLANCA,5,,,
Farmacia,,905001061,BARRESI,BUENOS AIRES,,,PUNTA ALTA,"MURATURE 1147, PUNTA ALTA, BUENOS AIRES, Argentina",MURATURE 1147,8109,,BAHIA BLANCA,5,,,
Farmacia,,905000805,BARRUECO,BUENOS AIRES,,,GUAMINI,"L N ALEM Y C FREYR, GUAMINI, BUENOS AIRES, Argentina",L N ALEM Y C FREYR,6435,,BAHIA BLANCA,5,,,
Farmacia,,905000526,BARTEL,BUENOS AIRES,,,COLONIA CA,"VIEYTES 60, COLONIA CA, BUENOS AIRES, Argentina",VIEYTES 60,8118,,BAHIA BLANCA,5,,,
Farmacia,,905200428,BASILE,BUENOS AIRES,,,C PATAGONE,"M CRESPO 87, C PATAGONE, BUENOS AIRES, Argentina",M CRESPO 87,8504,,BAHIA BLANCA,5,,,
Farmacia,,905000867,BASTARD,BUENOS AIRES,,,CORONEL PRING,"STEGMANN 698, CORONEL PRING, BUENOS AIRES, Argentina",STEGMANN 698,7530,,BAHIA BLANCA,5,,,
Farmacia,,905002460,BATTELLOCCHI,BUENOS AIRES,,,TORNQUIST,"ESPAÑA 157, TORNQUIST, BUENOS AIRES, Argentina",ESPAÑA 157,8160,,BAHIA BLANCA,5,,,
Farmacia,,905002269,BEGUIRISTAIN,BUENOS AIRES,,,BAHIA BLAN,"ITALIA 547, BAHIA BLAN, BUENOS AIRES, Argentina",ITALIA 547,8000,,BAHIA BLANCA,5,,,
Farmacia,,905000063,BELLEI,BUENOS AIRES,,,BAHIA BLAN,"CHICLANA 137, BAHIA BLAN, BUENOS AIRES, Argentina",CHICLANA 137,8000,,BAHIA BLANCA,5,,,
Farmacia,,905001851,BELLERA,BUENOS AIRES,,,TRES LOMAS,"MONTEVERDE 154, TRES LOMAS, BUENOS AIRES, Argentina",MONTEVERDE 154,6409,,BAHIA BLANCA,5,,,
Farmacia,,905202652,BENEYTE,BUENOS AIRES,,,BAHIA BLAN,"ZELARRAYAN 1057, BAHIA BLAN, BUENOS AIRES, Argentina",ZELARRAYAN 1057,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201611,BERNARDI,BUENOS AIRES,,,SALDUNGARA,"ROCA 398, SALDUNGARA, BUENOS AIRES, Argentina",ROCA 398,8166,,BAHIA BLANCA,5,,,
Farmacia,,905202172,BERRUETE,BUENOS AIRES,,,COPETONAS,"ARMADA ARGENTINA 449, COPETONAS, BUENOS AIRES, Argentina",ARMADA ARGENTINA 449,7511,,BAHIA BLANCA,5,,,
Farmacia,,905002439,BERTINO,BUENOS AIRES,,,CORONEL SU,"LAVALLE 497, CORONEL SU, BUENOS AIRES, Argentina",LAVALLE 497,7540,,BAHIA BLANCA,5,,,
Farmacia,,905202081,BLANCHET,BUENOS AIRES,,,BAHIA BLAN,"TENIENTE FARIAS 331, BAHIA BLAN, BUENOS AIRES, Argentina",TENIENTE FARIAS 331,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201796,BLANCO PIZARRO,BUENOS AIRES,,,GARRE,"ROCA 740, GARRE, BUENOS AIRES, Argentina",ROCA 740,6417,,BAHIA BLANCA,5,,,
Farmacia,,905202107,BOLLETA,BUENOS AIRES,,,VILLA VENT,"3 PICOS E/ZORZAL Y, VILLA VENT, BUENOS AIRES, Argentina",3 PICOS E/ZORZAL Y,8168,,BAHIA BLANCA,5,,,
Farmacia,,905202050,BOT DE FARMACIA GOYENA,BUENOS AIRES,,,GOYENA,"SERAFINA BASCOY 233, GOYENA, BUENOS AIRES, Argentina",SERAFINA BASCOY 233,8175,,BAHIA BLANCA,5,,,
Farmacia,,905202758,BOT SAN FRANCISCO DE BELLOCQ,BUENOS AIRES,,,SAN FRANCISCO,"CALLE 18 565, SAN FRANCISCO, BUENOS AIRES, Argentina",CALLE 18 565,7505,,BAHIA BLANCA,5,,,
Farmacia,,905002548,BOTIQUIN FARMACEUTIC,BUENOS AIRES,,,FELIPE SOL,"MORENO, FELIPE SOL, BUENOS AIRES, Argentina",MORENO,8129,,BAHIA BLANCA,5,,,
Farmacia,,905201703,BOTIQUIN FARMACEUTICO,BUENOS AIRES,,,17 DE AGOSTO,"CACIQUE PINCEN 175, 17 DE AGOSTO, BUENOS AIRES, Argentina",CACIQUE PINCEN 175,8225,,BAHIA BLANCA,5,,,
Farmacia,,905002473,BOUGHEN,BUENOS AIRES,,,BAHIA BLAN,"BROWN 824, BAHIA BLAN, BUENOS AIRES, Argentina",BROWN 824,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202635,BRASCHI,BUENOS AIRES,,,BAHIA BLAN,"CORRIENTES 293, BAHIA BLAN, BUENOS AIRES, Argentina",CORRIENTES 293,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201071,BRASIL DEL SUD SCS,BUENOS AIRES,,,BAHIA BLAN,"TUCUMAN 1397, BAHIA BLAN, BUENOS AIRES, Argentina",TUCUMAN 1397,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202391,BURATOVICH,BUENOS AIRES,,,B BLANCA,"SARMIENTO 1054, B BLANCA, BUENOS AIRES, Argentina",SARMIENTO 1054,8146,,BAHIA BLANCA,5,,,
Farmacia,,905002612,BUSILACCHI,BUENOS AIRES,,,BAHIA BLAN,"LAINEZ 1801, BAHIA BLAN, BUENOS AIRES, Argentina",LAINEZ 1801,8000,,BAHIA BLANCA,5,,,
Farmacia,,905001043,BUSSINELLI,BUENOS AIRES,,,PUNTA ALTA,"SAAVEDRA 36, PUNTA ALTA, BUENOS AIRES, Argentina",SAAVEDRA 36,8109,,BAHIA BLANCA,5,,,
Farmacia,,905001956,CABRERA,BUENOS AIRES,,,ALGARROBO,"LIBERTAD 157, ALGARROBO, BUENOS AIRES, Argentina",LIBERTAD 157,8136,,BAHIA BLANCA,5,,,
Farmacia,,905201114,CAIOLA,BUENOS AIRES,,,B BLANCA,"NECOCHEA 795, B BLANCA, BUENOS AIRES, Argentina",NECOCHEA 795,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201206,CALVO,BUENOS AIRES,,,GUAMINI,"ZUBILLAGA 175, GUAMINI, BUENOS AIRES, Argentina",ZUBILLAGA 175,6435,,BAHIA BLANCA,5,,,
Farmacia,,905000081,CARABELLI,BUENOS AIRES,,,BAHIA BLAN,"MITRE Y RODRIGUEZ, BAHIA BLAN, BUENOS AIRES, Argentina",MITRE Y RODRIGUEZ,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202403,CARDELLI DUPUY,BUENOS AIRES,,,B BLANCA,"SARMIENTO 1298, B BLANCA, BUENOS AIRES, Argentina",SARMIENTO 1298,8000,,BAHIA BLANCA,5,,,
Farmacia,,905003065,CASTELLETTA,BUENOS AIRES,,,BAHIA BLAN,"AVENIDA ALEM 2295, BAHIA BLAN, BUENOS AIRES, Argentina",AVENIDA ALEM 2295,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202278,CASTELLI,BUENOS AIRES,,,BAHIA BLAN,"CASTELLI 159, BAHIA BLAN, BUENOS AIRES, Argentina",CASTELLI 159,8000,,BAHIA BLANCA,5,,,
Farmacia,,905001895,CEDRES,BUENOS AIRES,,,CARMEN DE,"SUIPACHA E ITALIA, CARMEN DE, BUENOS AIRES, Argentina",SUIPACHA E ITALIA,8504,,BAHIA BLANCA,5,,,
Farmacia,,905201301,CELENDANO,BUENOS AIRES,,,GENERAL CERRI,"JUAN J PASO 349, GENERAL CERRI, BUENOS AIRES, Argentina",JUAN J PASO 349,8105,,BAHIA BLANCA,5,,,
Farmacia,,905201268,CEPEDA,BUENOS AIRES,,,TRES ARROYOS,"RIVADAVIA 199, TRES ARROYOS, BUENOS AIRES, Argentina",RIVADAVIA 199,7500,,BAHIA BLANCA,5,,,
Farmacia,,905200170,CHENTOFANTI,BUENOS AIRES,,,VILLA IRIS,"COLON 35, VILLA IRIS, BUENOS AIRES, Argentina",COLON 35,8126,,BAHIA BLANCA,5,,,
Farmacia,,905001480,CHERNOCOZ,BUENOS AIRES,,,BAHIA BLAN,"PATRICIOS 340, BAHIA BLAN, BUENOS AIRES, Argentina",PATRICIOS 340,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201578,CHISTIK,BUENOS AIRES,,,BAHIA BLAN,"VIEYTES 1460, BAHIA BLAN, BUENOS AIRES, Argentina",VIEYTES 1460,8000,,BAHIA BLANCA,5,,,
Farmacia,,905200772,CLAROMECO,BUENOS AIRES,,,CLAROMECO,"AVENIDA 26 453, CLAROMECO, BUENOS AIRES, Argentina",AVENIDA 26 453,7505,,BAHIA BLANCA,5,,,
Farmacia,,905000216,COBO,BUENOS AIRES,,,BAHIA BLAN,"O'HIGGINS 222, BAHIA BLAN, BUENOS AIRES, Argentina",O'HIGGINS 222,8000,,BAHIA BLANCA,5,,,
Farmacia,,905002831,COLOMBINI,BUENOS AIRES,,,CORONEL SU,"MITRE 621, CORONEL SU, BUENOS AIRES, Argentina",MITRE 621,7540,,BAHIA BLANCA,5,,,
Farmacia,,905201424,COLON DE CARHUE,BUENOS AIRES,,,CARHUE,"COLON 1126, CARHUE, BUENOS AIRES, Argentina",COLON 1126,6430,,BAHIA BLANCA,5,,,
Farmacia,,905003419,COSTA,BUENOS AIRES,,,PELLEGRINI,"RIVADAVIA Y P DE 798, PELLEGRINI, BUENOS AIRES, Argentina",RIVADAVIA Y P DE 798,6346,,BAHIA BLANCA,5,,,
Farmacia,,905000107,COSTABEL,BUENOS AIRES,,,BAHIA BLAN,"DONADO Y SAAVEDRA, BAHIA BLAN, BUENOS AIRES, Argentina",DONADO Y SAAVEDRA,8000,,BAHIA BLANCA,5,,,
Farmacia,,905200554,CRISTAL FARMACEUTICA,BUENOS AIRES,,,B BLANCA,"ESTOMBA 602, B BLANCA, BUENOS AIRES, Argentina",ESTOMBA 602,8000,,BAHIA BLANCA,5,,,
Farmacia,,905001074,CURIE,BUENOS AIRES,,,PUNTA ALTA,"25 DE MAYO 571, PUNTA ALTA, BUENOS AIRES, Argentina",25 DE MAYO 571,8109,,BAHIA BLANCA,5,,,
Farmacia,,905003079,CUSCHIE,BUENOS AIRES,,,BAHIA BLAN,"DON BOSCO 1629, BAHIA BLAN, BUENOS AIRES, Argentina",DON BOSCO 1629,8000,,BAHIA BLANCA,5,,,
Farmacia,,905002054,CVITANOVICH,BUENOS AIRES,,,BAHIA BLAN,"RINCON 601, BAHIA BLAN, BUENOS AIRES, Argentina",RINCON 601,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202775,DAMBROSIO,BUENOS AIRES,,,TRES ARROYOS,"DERQUI 452, TRES ARROYOS, BUENOS AIRES, Argentina",DERQUI 452,7500,,BAHIA BLANCA,5,,,
Farmacia,,905202621,DE DIOS,BUENOS AIRES,,,PUNTA ALTA,"BROWN 1535, PUNTA ALTA, BUENOS AIRES, Argentina",BROWN 1535,8109,,BAHIA BLANCA,5,,,
Farmacia,,905200026,DE LA BAHIA,BUENOS AIRES,,,BAHIA BLAN,"1 DE ABRIL 296, BAHIA BLAN, BUENOS AIRES, Argentina",1 DE ABRIL 296,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201176,DE LA CIUDAD,BUENOS AIRES,,,CARHUE,"SAN MARTIN Y LAPRI, CARHUE, BUENOS AIRES, Argentina",SAN MARTIN Y LAPRI,6430,,BAHIA BLANCA,5,,,
Farmacia,,905202666,DE LA CIUDAD DE PEDRO LURO,BUENOS AIRES,,,PEDRO LURO,"CALLE 26 113, PEDRO LURO, BUENOS AIRES, Argentina",CALLE 26 113,8148,,BAHIA BLANCA,5,,,
Farmacia,,905200632,DE LA CIUDAD SCS,BUENOS AIRES,,,C SUAREZ,"LAS HERAS 1498, C SUAREZ, BUENOS AIRES, Argentina",LAS HERAS 1498,7540,,BAHIA BLANCA,5,,,
Farmacia,,905003235,DE LA COSTA,BUENOS AIRES,,,MONTE HERM,"AVENIDA ARGENTINA 50, MONTE HERM, BUENOS AIRES, Argentina",AVENIDA ARGENTINA 50,8153,,BAHIA BLANCA,5,,,
Farmacia,,905200537,DE LARENA,BUENOS AIRES,,,S VENTANA,"AVENIDA SAN MARTIN 355, S VENTANA, BUENOS AIRES, Argentina",AVENIDA SAN MARTIN 355,8168,,BAHIA BLANCA,5,,,
Farmacia,,905200895,DEL ANGEL SCS,BUENOS AIRES,,,B BLANCA,"ECUADOR 2210, B BLANCA, BUENOS AIRES, Argentina",ECUADOR 2210,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201407,DEL BARRIO,BUENOS AIRES,,,PUNTA ALTA,"JUAN J PASSO 2132, PUNTA ALTA, BUENOS AIRES, Argentina",JUAN J PASSO 2132,8109,,BAHIA BLANCA,5,,,
Farmacia,,905202063,DEL CANAL NAPOSTA,BUENOS AIRES,,,BAHIA BLAN,"ZELARRAYAN 1909, BAHIA BLAN, BUENOS AIRES, Argentina",ZELARRAYAN 1909,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202247,DEL CENTRO DARRAGUEIRA,BUENOS AIRES,,,DARREGUEIRA,"HIPOLITO YRIGOYEN 152, DARREGUEIRA, BUENOS AIRES, Argentina",HIPOLITO YRIGOYEN 152,8183,,BAHIA BLANCA,5,,,
Farmacia,,905001088,DEL LEON,BUENOS AIRES,,,PUNTA ALTA,"HUMBERTO I 445, PUNTA ALTA, BUENOS AIRES, Argentina",HUMBERTO I 445,8109,,BAHIA BLANCA,5,,,
Farmacia,,905201193,DEL LEON SCS,BUENOS AIRES,,,BAHIA BLAN,"SAN MARTIN 401, BAHIA BLAN, BUENOS AIRES, Argentina",SAN MARTIN 401,8000,,BAHIA BLANCA,5,,,
Farmacia,,905200987,DEL PUEBLO,BUENOS AIRES,,,SALLIQUELO,"25 DE MAYO 187, SALLIQUELO, BUENOS AIRES, Argentina",25 DE MAYO 187,6339,,BAHIA BLANCA,5,,,
Farmacia,,905201350,DEL PUEBLO,BUENOS AIRES,,,BAHIA BLAN,"O HIGGINS 102, BAHIA BLAN, BUENOS AIRES, Argentina",O HIGGINS 102,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202526,DEL PUEBLO,BUENOS AIRES,,,PIGÜE,"AVENIDA CASEY 74, PIGÜE, BUENOS AIRES, Argentina",AVENIDA CASEY 74,8170,,BAHIA BLANCA,5,,,
Farmacia,,905202914,DEL PUEBLO,BUENOS AIRES,,,CORONEL SUAREZ,"BRANDSEN 188, CORONEL SUAREZ, BUENOS AIRES, Argentina",BRANDSEN 188,7540,,BAHIA BLANCA,5,,,
Farmacia,,905001462,DEL PUERTO,BUENOS AIRES,,,PUNTA ALTA,"YRIGOYEN 401, PUNTA ALTA, BUENOS AIRES, Argentina",YRIGOYEN 401,8109,,BAHIA BLANCA,5,,,
Farmacia,,905201857,DEL SOL BAHIA,BUENOS AIRES,,,BAHIA BLAN,"VIEYTES 801, BAHIA BLAN, BUENOS AIRES, Argentina",VIEYTES 801,8000,,BAHIA BLANCA,5,,,
Farmacia,,905003528,DEL TEATRO,BUENOS AIRES,,,BAHIA BLAN,"ALSINA 501, BAHIA BLAN, BUENOS AIRES, Argentina",ALSINA 501,8000,,BAHIA BLANCA,5,,,
Farmacia,,905001629,DEZCALZO,BUENOS AIRES,,,SALLIQUELO,"9 DE JULIO 531, SALLIQUELO, BUENOS AIRES, Argentina",9 DE JULIO 531,6339,,BAHIA BLANCA,5,,,
Farmacia,,905202840,DI MARCO,BUENOS AIRES,,,B BLANCA,"BRANDSEN 159, B BLANCA, BUENOS AIRES, Argentina",BRANDSEN 159,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202898,DI MARCO,BUENOS AIRES,,,TRES ARROYOS,"SAN MARTIN 400, TRES ARROYOS, BUENOS AIRES, Argentina",SAN MARTIN 400,7500,,BAHIA BLANCA,5,,,
Farmacia,,905000588,DI NUCCI,BUENOS AIRES,,,MEDANOS,"BME MITRE 220, MEDANOS, BUENOS AIRES, Argentina",BME MITRE 220,8132,,BAHIA BLANCA,5,,,
Farmacia,,905002491,DI NUCCI,BUENOS AIRES,,,BAHIA BLAN,"SALTA 405, BAHIA BLAN, BUENOS AIRES, Argentina",SALTA 405,8000,,BAHIA BLANCA,5,,,
Farmacia,,905003498,DI ROCCO,BUENOS AIRES,,,TRES ARROYOS,"AVENIDA MORENO 953, TRES ARROYOS, BUENOS AIRES, Argentina",AVENIDA MORENO 953,7500,,BAHIA BLANCA,5,,,
Farmacia,,905003266,DI SANTO,BUENOS AIRES,,,BAHIA BLAN,"VENEZUELA 1470, BAHIA BLAN, BUENOS AIRES, Argentina",VENEZUELA 1470,8000,,BAHIA BLANCA,5,,,
Farmacia,,905200289,DIAZ,BUENOS AIRES,,,CARUHE,"25 DE MAYO 535, CARUHE, BUENOS AIRES, Argentina",25 DE MAYO 535,6430,,BAHIA BLANCA,5,,,
Farmacia,,905201687,DIRR,BUENOS AIRES,,,PUAN,"DR VIÑAS 375, PUAN, BUENOS AIRES, Argentina",DR VIÑAS 375,8183,,BAHIA BLANCA,5,,,
Farmacia,,905200615,DOMINGUEZ,BUENOS AIRES,,,B BLANCA,"BRASIL 934, B BLANCA, BUENOS AIRES, Argentina",BRASIL 934,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202588,DR NOE YARCHO,BUENOS AIRES,,,RIVERA,"YARCHO Y HERTZEL, RIVERA, BUENOS AIRES, Argentina",YARCHO Y HERTZEL,6441,,BAHIA BLANCA,5,,,
Farmacia,,905200353,DUARTE,BUENOS AIRES,,,C SUAREZ,"BELGRANO 1269, C SUAREZ, BUENOS AIRES, Argentina",BELGRANO 1269,7540,,BAHIA BLANCA,5,,,
Farmacia,,905001118,EL AGUILA,BUENOS AIRES,,,PUNTA ALTA,"BDO DE IRIGOYEN 111, PUNTA ALTA, BUENOS AIRES, Argentina",BDO DE IRIGOYEN 111,8109,,BAHIA BLANCA,5,,,
Farmacia,,905000819,EMPARANZA,BUENOS AIRES,,,BONIFACIO,"EMPARANZA, BONIFACIO, BUENOS AIRES, Argentina",EMPARANZA,6439,,BAHIA BLANCA,5,,,
Farmacia,,905002442,ENRIQUEZ,BUENOS AIRES,,,TRES LOMAS,"SGTO CABRAL Y REG, TRES LOMAS, BUENOS AIRES, Argentina",SGTO CABRAL Y REG,6409,,BAHIA BLANCA,5,,,
Farmacia,,905202822,ESPARTILLAR,BUENOS AIRES,,,ESPARTILLA,"JOSE THIEL 21, ESPARTILLA, BUENOS AIRES, Argentina",JOSE THIEL 21,8171,,BAHIA BLANCA,5,,,
Farmacia,,905003389,ESPAÑOLA,BUENOS AIRES,,,BAHIA BLAN,"SAN MARTIN 301, BAHIA BLAN, BUENOS AIRES, Argentina",SAN MARTIN 301,8000,,BAHIA BLANCA,5,,,
Farmacia,,905000561,ESPOSITO,BUENOS AIRES,,,INGENIERO WHITE,"SISCO 3505, INGENIERO WHITE, BUENOS AIRES, Argentina",SISCO 3505,8103,,BAHIA BLANCA,5,,,
Farmacia,,905201490,EZCURRA TIRABASSI,BUENOS AIRES,,,PUAN,"SAN MARTIN 599, PUAN, BUENOS AIRES, Argentina",SAN MARTIN 599,8180,,BAHIA BLANCA,5,,,
Farmacia,,905202789,FARIAS,BUENOS AIRES,,,BAHIA BLAN,"AVENIDA SANTIAGO DASSO 3671, BAHIA BLAN, BUENOS AIRES, Argentina",AVENIDA SANTIAGO DASSO 3671,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202190,FARM VER,BUENOS AIRES,,,BERUTI,"BARTOLOME MITRE 566, BERUTI, BUENOS AIRES, Argentina",BARTOLOME MITRE 566,6424,,BAHIA BLANCA,5,,,
Farmacia,,905200694,FARMACIA 25 DE MAYO,BUENOS AIRES,,,B BLANCA,"25 DE MAYO 502, B BLANCA, BUENOS AIRES, Argentina",25 DE MAYO 502,8000,,BAHIA BLANCA,5,,,
Farmacia,,905200510,FARMACIA Y OPTICA SORRI,BUENOS AIRES,,,C PRINGLES,"STEGMAN 756, C PRINGLES, BUENOS AIRES, Argentina",STEGMAN 756,7530,,BAHIA BLANCA,5,,,
Farmacia,,905202186,FASSI,BUENOS AIRES,,,SANTA TRIN,"AVENIDA ALEMANES DEL VO 2805, SANTA TRIN, BUENOS AIRES, Argentina",AVENIDA ALEMANES DEL VO 2805,7541,,BAHIA BLANCA,5,,,
Farmacia,,905201551,FENOGLIO,BUENOS AIRES,,,PIGÜE,"LUCIO V LOPEZ 100, PIGÜE, BUENOS AIRES, Argentina",LUCIO V LOPEZ 100,8170,,BAHIA BLANCA,5,,,
Farmacia,,905002905,FERNANDEZ,BUENOS AIRES,,,HUANGUELEN,"CALLE 9 ENT 31 Y 20, HUANGUELEN, BUENOS AIRES, Argentina",CALLE 9 ENT 31 Y 20,7545,,BAHIA BLANCA,5,,,
Farmacia,,905001523,FIDALGO,BUENOS AIRES,,,PIGÜE,"PELLEGRINI 298, PIGÜE, BUENOS AIRES, Argentina",PELLEGRINI 298,8170,,BAHIA BLANCA,5,,,
Farmacia,,905201223,FIORDELMONDO,BUENOS AIRES,,,BAHIA BLAN,"REMEDIOS DE ESCALA 3, BAHIA BLAN, BUENOS AIRES, Argentina",REMEDIOS DE ESCALA 3,8000,,BAHIA BLANCA,5,,,
Farmacia,,905002068,FONTANARROSA MATTEI,BUENOS AIRES,,,PUNTA ALTA,"25 DE MAYO 212, PUNTA ALTA, BUENOS AIRES, Argentina",25 DE MAYO 212,8109,,BAHIA BLANCA,5,,,
Farmacia,,905201751,FOSSATTI,BUENOS AIRES,,,TRES LOMAS,"MONTEVERDE 244, TRES LOMAS, BUENOS AIRES, Argentina",MONTEVERDE 244,6409,,BAHIA BLANCA,5,,,
Farmacia,,905202805,FRANCESA,BUENOS AIRES,,,PIGÜE,"AVENIDA CASEY 260, PIGÜE, BUENOS AIRES, Argentina",AVENIDA CASEY 260,8170,,BAHIA BLANCA,5,,,
Farmacia,,905001258,FRANCO ARGENTINA,BUENOS AIRES,,,TRES ARROYOS,"CHACABUCO 401, TRES ARROYOS, BUENOS AIRES, Argentina",CHACABUCO 401,7500,,BAHIA BLANCA,5,,,
Farmacia,,905001755,GAGLIARDI,BUENOS AIRES,,,TRES ARROYOS,"BETOLAZA 114, TRES ARROYOS, BUENOS AIRES, Argentina",BETOLAZA 114,7500,,BAHIA BLANCA,5,,,
Farmacia,,905202448,GALENO SRL,BUENOS AIRES,,,PUNTA ALTA,"MITRE 901, PUNTA ALTA, BUENOS AIRES, Argentina",MITRE 901,8109,,BAHIA BLANCA,5,,,
Farmacia,,905002630,GAMBOA,BUENOS AIRES,,,BAHIA BLAN,"MAIPU 1958, BAHIA BLAN, BUENOS AIRES, Argentina",MAIPU 1958,8000,,BAHIA BLANCA,5,,,
Farmacia,,905002735,GARCIA,BUENOS AIRES,,,PUNTA ALTA,"ESPORA 428, PUNTA ALTA, BUENOS AIRES, Argentina",ESPORA 428,8109,,BAHIA BLANCA,5,,,
Farmacia,,905201411,GELARDI,BUENOS AIRES,,,BAHIA BLAN,"ALBERDI 1324, BAHIA BLAN, BUENOS AIRES, Argentina",ALBERDI 1324,8000,,BAHIA BLANCA,5,,,
Farmacia,,905201595,GELFIORI,BUENOS AIRES,,,SALLIQUELO,"H STROEDER 240, SALLIQUELO, BUENOS AIRES, Argentina",H STROEDER 240,6339,,BAHIA BLANCA,5,,,
Farmacia,,905201285,GODOY,BUENOS AIRES,,,BAHIA BLAN,"LINIERS 588, BAHIA BLAN, BUENOS AIRES, Argentina",LINIERS 588,8000,,BAHIA BLANCA,5,,,
Farmacia,,905202853,GOENAGA,BUENOS AIRES,,,VILLA IRIS,"ITALIA 202, VILLA IRIS, BUENOS AIRES, Argentina",ITALIA 202,8126,,BAHIA BLANCA,5,,,
Farmacia,,905003514,GOMEZ,BUENOS AIRES,,,CORONEL SUAREZ,"GRAL SAN MARTIN 218, CORONEL SUAREZ, BUENOS AIRES, Argentina",GRAL SAN MARTIN 218,7540,,BAHIA BLANCA,5,,,
